,PostalCode,name,categories,lat,lng
1,M6B,Miyako Sushi Restaurant,Japanese Restaurant,43.709111,-79.44393
2,M6B,Kokoro Sushi,Sushi Restaurant,43.7090306314996,-79.44405331675999
3,M6B,Li Cheng Restaurant,Asian Restaurant,43.70882792296303,-79.44336647383521
4,M6B,"Chalker's Pub, Billiards and Bistro",Pub,43.705746734874204,-79.44237750652644
5,M6B,Pizza Nova,Pizza Place,43.707503883344074,-79.44314118823905
6,M6B,Domino's Pizza,Pizza Place,43.707170406048526,-79.44265804811249
7,M6B,Glencairn Subway Station,Metro Station,43.708872397351165,-79.44080107629773
8,M6B,Velvet Touch Spa,Spa,43.707,-79.4425
9,M6B,Natural Beauty Spa,Spa,43.707,-79.4425
10,M6B,Rexall,Pharmacy,43.705852,-79.442066
11,M6B,Fraserwood Park,Park,43.71354951931429,-79.4424819946289
0,M9B,Majestic Tees,Print Shop,43.649773527015924,-79.55543696885798
1,M9B,Canadian Appliance Source Etobicoke,Home Service,43.64986396690839,-79.55846071243286
2,M9B,Cupcake Delivery.ca,Gift Shop,43.650285597663235,-79.55062799155712
0,M1C,RIGHT WAY TO GOLF,Golf Course,43.785176919005714,-79.16110754013062
1,M1C,Chris Effects Painting,Construction & Landscaping,43.784343,-79.163742
2,M1C,Great Shine Window Cleaning,Home Service,43.7831452,-79.1574307
3,M1C,SEBS Engineering Inc. (Sustainable Energy and Building Solutions),Construction & Landscaping,43.782371,-79.15682
4,M1C,Affordable Toronto Movers,Moving Target,43.787918740889744,-79.16297673924419
0,M3C,Sorento Restaurant,Italian Restaurant,43.72657509457231,-79.34198930569546
1,M3C,Fitness Connection,Gym,43.72747286430573,-79.34170684305083
2,M3C,Tilley Endurables,Clothing Store,43.72703319748601,-79.34292634000684
3,M3C,Swiss Chalet,Restaurant,43.726747353541775,-79.34162487001265
4,M3C,Oomomo,Discount Store,43.72642908913988,-79.34328336099873
5,M3C,Japanese Canadian Cultural Centre,Art Gallery,43.726429,-79.334971
6,M3C,Skiis and Biikes,Bike Shop,43.726350918006425,-79.34297712786963
7,M3C,Just Hockey Source For Sports,Sporting Goods Shop,43.72709513128194,-79.34259061584578
8,M3C,Memories of Japan,Japanese Restaurant,43.727078,-79.340794
9,M3C,Tim Hortons,Coffee Shop,43.72289725323043,-79.33911703526974
10,M3C,The Beer Store,Beer Store,43.7269871,-79.3414943
11,M3C,Real Canadian Superstore,Supermarket,43.722704,-79.337508
12,M3C,Asian Legend,Dim Sum Restaurant,43.7265905030894,-79.34218786843495
13,M3C,GoodLife Fitness North York Don Mills and Eglinton,Gym,43.722704,-79.337508
14,M3C,The Beer Store,Beer Store,43.7227042,-79.3375083
15,M3C,Harvey's,Restaurant,43.726602588537574,-79.34103479447748
16,M3C,Subway,Sandwich Place,43.72432189860479,-79.33685838010095
17,M3C,Congee Star 帝王名粥,Chinese Restaurant,43.72658622416194,-79.34183343111253
18,M3C,Delimark Cafe,Coffee Shop,43.72753609649164,-79.33954737355866
19,M3C,Coco,Bubble Tea Shop,43.725642,-79.341594
20,M3C,Vio Fitness,Gym,43.72715259122539,-79.34197088142443
21,M3C,Just Hockey,Sporting Goods Shop,43.72700002138394,-79.34250711829844
22,M3C,C&C Supermarket,Grocery Store,43.72555648813715,-79.34166661836014
23,M3C,Barber Greene Square,Shopping Mall,43.72765419328632,-79.3408102071437
24,M3C,Capstone LLP Chartered Professional Accountants,Financial or Legal Service,43.72494805409421,-79.3384337425232
25,M3C,Toronto Carpet Cleaners,Home Service,43.7287462,-79.3396255
26,M3C,TTC Bus 925 Don Mills Express,Bus Line,43.72890834331221,-79.34120178222656
27,M3C,Anthony's Cafe,Café,43.723686667641005,-79.33670097370272
28,M3C,Joe Fresh,Clothing Store,43.722704,-79.337508
29,M3C,The Mobile Shop,Mobile Phone Shop,43.722704,-79.337508
30,M3C,President's Choice Financial Pavilion and ATM,ATM,43.722704,-79.337508
31,M3C,Amyn Batliwalla Desjardins Insurance Agent,Insurance Office,43.724297,-79.335756
32,M3C,Holy Smokes,Smoke Shop,43.722373289996604,-79.33778555321567
33,M3C,Bento Sushi,Sushi Restaurant,43.7222654378451,-79.33763065552684
0,M4C,East York Memorial Arena,Skating Rink,43.69722441688202,-79.31539709142582
1,M4C,East York Curling Club,Curling Ice,43.69682672948465,-79.31365836861947
2,M4C,The Beer Store,Beer Store,43.6937312,-79.3167591
3,M4C,Stan Wadlow Park,Park,43.697835820584395,-79.31430328766514
4,M4C,Woodbine & Cosburn,Intersection,43.696456405805144,-79.3166142781831
5,M4C,Norseman Construction & Development Ltd.,Construction & Landscaping,43.69483028342344,-79.31671857833862
6,M4C,TTC Stop #8913,Bus Stop,43.696486436579704,-79.31757688522339
7,M4C,Dance Kids Canada,Dance Studio,43.69656332566334,-79.31738459562442
8,M4C,East York Skating Club,Skating Rink,43.6973057668991,-79.31537625461134
9,M4C,Luxy Nails,Spa,43.69285615840882,-79.3158494567113
10,M4C,East York Memorial Arena,Athletics & Sports,43.697623791570656,-79.31514515513003
11,M4C,New Star Video,Video Store,43.692565,-79.315937
12,M4C,ACCL Waterproofing,Construction & Landscaping,43.692093,-79.315572
13,M4C,President's Choice Financial ATM,ATM,43.699212,-79.319357
14,M4C,Beauty Now Supply + Salon,Salon / Barbershop,43.69191329557967,-79.31549730658578
15,M4C,Shoppers Drug Mart,Pharmacy,43.699232,-79.319319
0,M5C,GEORGE Restaurant,Restaurant,43.65334645635036,-79.3744449051126
1,M5C,Gyu-Kaku Japanese BBQ,Japanese Restaurant,43.651422275497914,-79.37504693687086
2,M5C,Fahrenheit Coffee,Coffee Shop,43.65238358726612,-79.37271903848271
3,M5C,Pearl Diver,Gastropub,43.651481290733734,-79.37359954211877
4,M5C,Crepe TO,Creperie,43.650063279511016,-79.37458664523871
5,M5C,Mystic Muffin,Middle Eastern Restaurant,43.652483550499326,-79.37265472845176
6,M5C,Hogtown Smoke,Food Truck,43.64928693557788,-79.37468932637938
7,M5C,Aveda Institute Toronto,Cosmetics Shop,43.65009640955562,-79.37362952211767
8,M5C,Versus Coffee,Coffee Shop,43.65121343781903,-79.37523564828548
9,M5C,GoodLife Fitness Toronto 137 Yonge Street,Gym,43.651242,-79.378068
10,M5C,The Poké Box,Poke Place,43.65046931503178,-79.37631703952829
11,M5C,Triple A Bar (AAA),BBQ Joint,43.65165840099557,-79.3727201723461
12,M5C,Terroni,Italian Restaurant,43.650927,-79.375602
13,M5C,Hawthorne Food and Drink,Gastropub,43.652270129568336,-79.37631758327606
14,M5C,Dineen Coffee,Café,43.650497,-79.378765
15,M5C,Richmond Station,American Restaurant,43.65156872562108,-79.37926594000328
16,M5C,The Omni King Edward Hotel,Hotel,43.64919051601911,-79.37600612640387
17,M5C,St James Anglican Cathedral,Church,43.650109744784004,-79.37429172248066
18,M5C,Beerbistro,Gastropub,43.64941904378835,-79.37723726034164
19,M5C,Elgin And Winter Garden Theatres,Theater,43.653393796019586,-79.3785073962175
20,M5C,NAMI,Japanese Restaurant,43.650853361785124,-79.37588746641697
21,M5C,Portico,Restaurant,43.651855687900124,-79.37805540906518
22,M5C,Cambridge Suites Toronto,Hotel,43.65183649475983,-79.37810738045548
23,M5C,GoodLife Fitness Toronto Street Women's Only,Gym,43.6504,-79.3767
24,M5C,The Poet Cafe,Café,43.65063683072023,-79.37127573699792
25,M5C,SweetGrass Spa,Spa,43.653432873871594,-79.37412125082075
26,M5C,Vintage Conservatory,Speakeasy,43.6522291429876,-79.37348666333094
27,M5C,XO Bisous,Breakfast Spot,43.651173846171424,-79.37551932822768
28,M5C,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
29,M5C,The Carbon Bar,Restaurant,43.65336708689279,-79.37496515174824
30,M5C,Mirto,Italian Restaurant,43.650702,-79.376307
31,M5C,Victoria's Restaurant,Restaurant,43.64929834396347,-79.37643067251867
32,M5C,Carisma,Italian Restaurant,43.64961671774303,-79.3754337751762
33,M5C,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548
34,M5C,The George Street Diner,Diner,43.65297,-79.371467
35,M5C,Bob's Bulgogi,Korean Restaurant,43.65190800954796,-79.37752300562582
36,M5C,Downtown Camera,Camera Store,43.653107,-79.37512
37,M5C,Sam James Coffee Bar (SJCB),Coffee Shop,43.65031871629752,-79.37621650642859
38,M5C,Berczy Park,Park,43.64804835388851,-79.3751722909452
39,M5C,Woods Restaurant & Bar,Molecular Gastronomy Restaurant,43.6493568159853,-79.37500248445933
40,M5C,St. Lawrence Market (South Building),Farmers Market,43.64874320223593,-79.37159697627527
41,M5C,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687
42,M5C,The Chase,New American Restaurant,43.650951982093595,-79.37942201983014
43,M5C,D.W. Alexander,Cocktail Bar,43.64833304339161,-79.3738261420116
44,M5C,Leña,Latin American Restaurant,43.651722,-79.379205
45,M5C,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
46,M5C,Café Plenty,Café,43.6491179354577,-79.37831288380438
47,M5C,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
48,M5C,Fresh On Front,Vegetarian / Vegan Restaurant,43.64781466405137,-79.3744527618627
49,M5C,Booster Juice,Smoothie Shop,43.65265752,-79.37845927
50,M5C,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996
51,M5C,120 Diner,Diner,43.65213913494571,-79.37541831809602
52,M5C,St. James Park,Park,43.6504248002309,-79.3723109702051
53,M5C,Goodhandy's,Gay Bar,43.652095435423796,-79.37558577363379
54,M5C,OIP Dance Centre,Dance Studio,43.6529118239704,-79.37175766194797
55,M5C,Mos Mos Coffee,Café,43.64815919753501,-79.37874450467258
56,M5C,Imagine Cinemas Market Square,Movie Theater,43.64964574271603,-79.37244562498488
57,M5C,C'est What,Beer Bar,43.64842583928427,-79.37343925237656
58,M5C,Craft Beer Market,Beer Bar,43.6498722789121,-79.37839828995996
59,M5C,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
60,M5C,Metropolitan Resto Bar,Italian Restaurant,43.65006166044848,-79.3771814107564
61,M5C,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
62,M5C,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
63,M5C,Cosmopolitan Toronto Centre Hotel & Spa,Hotel,43.64906432957466,-79.37759759701125
64,M5C,Bulk Barn,Grocery Store,43.64999368528393,-79.37009943145777
65,M5C,Second Cup,Café,43.652980800725366,-79.3774078337122
66,M5C,Bikram Yoga Centre,Yoga Studio,43.64921400338286,-79.37522894013361
67,M5C,The Optic Zone,Optical Shop,43.649729898318576,-79.37170156814574
68,M5C,The Works Gourmet Burger Bistro,Restaurant,43.648742,-79.374142
69,M5C,LUSH,Cosmetics Shop,43.653557,-79.3804
70,M5C,Olympic Cheese,Cheese Shop,43.64870154739154,-79.37154069441475
71,M5C,Hudson's Bay,Department Store,43.652039815876805,-79.38039146122816
72,M5C,Starbucks,Coffee Shop,43.650159,-79.377793
73,M5C,Indigo,Bookstore,43.65351471121164,-79.38069591056922
74,M5C,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
75,M5C,HI-Toronto Hostel,Hostel,43.650623213878255,-79.37519039641123
76,M5C,La Bettola Di Terroni,Italian Restaurant,43.65199330592565,-79.37805579614488
77,M5C,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817
78,M5C,HomeSense,Furniture / Home Store,43.6530533,-79.3794496
79,M5C,Scheffler's Deli,Cheese Shop,43.648643353516086,-79.37153681663685
80,M5C,Pizzaiolo,Pizza Place,43.65020573236071,-79.37618378615609
81,M5C,P&H Salon & Spa,Salon / Barbershop,43.64965124383938,-79.37535057059037
82,M5C,Tom Jones Steak House,Seafood Restaurant,43.64930546026509,-79.37535693462821
83,M5C,One King West Hotel & Residence,Hotel,43.6491395,-79.3778763
84,M5C,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
85,M5C,Sunset Grill,Breakfast Spot,43.65166162378037,-79.3790751303271
86,M5C,Shawarma's King,Middle Eastern Restaurant,43.65303140757692,-79.37588578850746
87,M5C,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523
88,M5C,St. Lawrence Antique Market,Antique Shop,43.649614648758735,-79.37174739343294
89,M5C,Apple Eaton Centre,Electronics Store,43.6528177,-79.3806173
90,M5C,SEPHORA,Cosmetics Shop,43.6535272,-79.3801543
91,M5C,Schnitzel Queen,German Restaurant,43.65423906004429,-79.37053284604036
92,M5C,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
93,M5C,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
94,M5C,Le Petit Déjeuner,Breakfast Spot,43.650822486200305,-79.37043860004992
95,M5C,Magic Tailor,Clothing Store,43.65374158228865,-79.37974523881418
96,M5C,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
97,M5C,Henry's,Print Shop,43.65298531511405,-79.37538144540827
98,M5C,Bombay Palace,Indian Restaurant,43.65117354457489,-79.37213984452025
99,M5C,Sud Forno,Bakery,43.65093965733832,-79.37904545824371
0,M6C,Cedarvale Park,Field,43.692534923091934,-79.42870527613704
1,M6C,Cedarvale Ravine,Trail,43.690188230007266,-79.42610580222994
2,M6C,Glen Cedar Park,Playground,43.69539929852649,-79.42925308973972
3,M6C,Cara Orzech Tax,Business Service,43.6946364,-79.43065059999998
4,M6C,Phil White Arena,Hockey Arena,43.69130271699826,-79.43176051142332
0,M9C,LCBO,Liquor Store,43.642098691959625,-79.5765915607928
1,M9C,Starbucks,Coffee Shop,43.641312,-79.576924
2,M9C,The Beer Store,Beer Store,43.6413126,-79.5769248
3,M9C,Shoppers Drug Mart,Pharmacy,43.641312,-79.576924
4,M9C,Pizza Hut,Pizza Place,43.64184465713319,-79.5765560607079
5,M9C,Cafe Sympatico,Café,43.641820470953256,-79.57672066335874
6,M9C,Burnhamthorpe Mall,Shopping Plaza,43.64174083240465,-79.57689075245096
7,M9C,Hasty Market,Convenience Store,43.641870640831144,-79.5763695106309
8,M9C,Pet Valu,Pet Store,43.64166745232465,-79.57704986776474
9,M9C,Bloordale Park,Park,43.64115,-79.578261
10,M9C,ServiceMaster,Carpet Store,43.6459646,-79.5786273
11,M9C,WIND Mobile,Electronics Store,43.6431506220134,-79.5732584580389
12,M9C,Carsbrooke Park,Park,43.647051149316184,-79.57668225610026
0,M1E,RBC Royal Bank,Bank,43.76678992471017,-79.19115118872593
1,M1E,G & G Electronics,Electronics Store,43.765309,-79.191537
2,M1E,Marina Spa,Spa,43.766,-79.191
3,M1E,Sail Sushi,Restaurant,43.765951,-79.191275
4,M1E,Big Bite Burrito,Mexican Restaurant,43.766299084470795,-79.19071980583941
5,M1E,chatr Mobile,Electronics Store,43.76614,-79.19163
6,M1E,Enterprise Rent-A-Car,Rental Car Location,43.7640757,-79.1934057
7,M1E,WIND Mobile,Electronics Store,43.76703404625588,-79.18986082077026
8,M1E,Woburn Medical Centre,Medical Center,43.766631153138455,-79.19228553771973
9,M1E,Lawrence Ave E & Kingston Rd,Intersection,43.767704,-79.18949
10,M1E,Eggsmart,Breakfast Spot,43.7678,-79.190466
0,M4E,Glen Manor Ravine,Trail,43.67682094413784,-79.29394208780985
1,M4E,The Big Carrot Natural Food Market,Health Food Store,43.678879,-79.297734
2,M4E,Grover Pub and Grub,Pub,43.679181434941015,-79.29721535878515
3,M4E,Glen Stewart Park,Park,43.67527822698259,-79.2946465494184
4,M4E,Domino's Pizza,Pizza Place,43.67905757954377,-79.29738179140233
5,M4E,Upper Beaches,Neighborhood,43.68056321147582,-79.2928688743688
6,M4E,Dip 'n Sip,Coffee Shop,43.67889707815811,-79.29774501670785
7,M4E,City Gas,Home Service,43.67917020029409,-79.2978572845459
8,M4E,Seaspray Restaurant,Asian Restaurant,43.678887885937094,-79.29816674246032
0,M5E,The Keg Steakhouse + Bar - Esplanade,Restaurant,43.64671207408793,-79.37476761639118
1,M5E,LCBO,Liquor Store,43.64294379917171,-79.37243989044406
2,M5E,Fresh On Front,Vegetarian / Vegan Restaurant,43.64781466405137,-79.3744527618627
3,M5E,Meridian Hall,Concert Hall,43.646292124205594,-79.37602179505662
4,M5E,Hockey Hall of Fame,Museum,43.646974451431056,-79.37732323942681
5,M5E,Berczy Park,Park,43.64804835388851,-79.3751722909452
6,M5E,St. Lawrence Market (South Building),Farmers Market,43.64874320223593,-79.37159697627527
7,M5E,D.W. Alexander,Cocktail Bar,43.64833304339161,-79.3738261420116
8,M5E,Dog Fountain,Fountain,43.64799795147863,-79.37536096948996
9,M5E,Sukhothai,Thai Restaurant,43.64848710249909,-79.37454735245633
10,M5E,St. Lawrence Market (North Building),Farmers Market,43.64879290161719,-79.37194535820687
11,M5E,Market Street Catch,Seafood Restaurant,43.64850142396483,-79.3718080237409
12,M5E,Starbucks,Coffee Shop,43.644489,-79.368639
13,M5E,Biff's Bistro,French Restaurant,43.647084825125084,-79.37634231908494
14,M5E,FARMR Eatery & Catering,Bistro,43.648419863375096,-79.37027379521088
15,M5E,Scotiabank Arena,Basketball Stadium,43.64344617535107,-79.37903988889991
16,M5E,Stonemill Bread,Bakery,43.648668221542096,-79.37160962302049
17,M5E,C'est What,Beer Bar,43.64842583928427,-79.37343925237656
18,M5E,Goose Island Brewhouse,Beer Bar,43.64732926809359,-79.37354117631912
19,M5E,The Reservoir Lounge,Jazz Club,43.64851659851552,-79.37455623391588
20,M5E,Olympic Cheese,Cheese Shop,43.64870154739154,-79.37154069441475
21,M5E,Scheffler's Deli,Cheese Shop,43.648643353516086,-79.37153681663685
22,M5E,St. Lawrence Market Plaza,Art Gallery,43.64916860422451,-79.37232987433548
23,M5E,Seafront Fish Market,Fish Market,43.6484785341064,-79.37148942972523
24,M5E,Pravda Vodka Bar,Cocktail Bar,43.64851553067474,-79.37473231149953
25,M5E,Loaded Pierogi,Comfort Food Restaurant,43.647965,-79.373427
26,M5E,Crepe It Up!,Creperie,43.64873614340388,-79.37162306748482
27,M5E,Garrison Bespoke,Tailor Shop,43.648102,-79.376334
28,M5E,Mos Mos,Coffee Shop,43.64163954520267,-79.3775517786762
29,M5E,Buster's Sea Cove,Seafood Restaurant,43.6484950904393,-79.37146231793892
30,M5E,Balzac's Coffee,Café,43.64845650131932,-79.37178993724407
31,M5E,Everyday Gourmet (Teas & Coffees),Coffee Shop,43.64875714757637,-79.37164539765817
32,M5E,Carousel Bakery,Bakery,43.6487072781773,-79.37158005127563
33,M5E,Joe Fresh,Clothing Store,43.644285,-79.369771
34,M5E,Chotto Matte,Japanese Restaurant,43.646473,-79.378782
35,M5E,St. Urbain Bagel,Bagel Shop,43.64861083503254,-79.37149723554923
36,M5E,Alexandro's World Famous Gyros,Greek Restaurant,43.6416627086796,-79.3752137736969
37,M5E,Sugar Beach,Beach,43.643379816203485,-79.36744155499679
38,M5E,Harbour 60 Toronto,Steakhouse,43.64222021431867,-79.37794459004243
39,M5E,Loblaws,Grocery Store,43.645427,-79.369789
40,M5E,The Works Gourmet Burger Bistro,Restaurant,43.648742,-79.374142
41,M5E,Scotland Yard Pub,Pub,43.64705292210499,-79.37405970553979
42,M5E,Shoppers Drug Mart,Pharmacy,43.647141,-79.370898
43,M5E,Eggspectation,Breakfast Spot,43.646526,-79.375134
44,M5E,Bier Markt Esplanade,Belgian Restaurant,43.64723602476138,-79.37389161769812
45,M5E,Anton Kozlik's mustard,Gourmet Shop,43.64875242328643,-79.37148453951065
46,M5E,Starbucks,Coffee Shop,43.6425033268289,-79.37524568288464
47,M5E,"The Westin Harbour Castle, Toronto",Hotel,43.64121139206991,-79.37574863433838
48,M5E,Bindia Indian Bistro,Indian Restaurant,43.64855916613238,-79.37181600953608
49,M5E,CC Lounge,Cocktail Bar,43.64791735425827,-79.37451991085871
50,M5E,Oyshi Sushi,Sushi Restaurant,43.64234005516476,-79.37585304260914
51,M5E,Irish Embassy,Irish Pub,43.647918499361516,-79.37727345157903
52,M5E,Tim Hortons,Coffee Shop,43.6477612,-79.3704963
53,M5E,Paddington's Pump,Diner,43.649035,-79.371899
54,M5E,Winners,Department Store,43.6477479,-79.3745508
55,M5E,European Delight,Eastern European Restaurant,43.64870976781708,-79.37154525652817
56,M5E,Evolution Food Co,Juice Bar,43.64846817292615,-79.37171498148525
57,M5E,Spirit of Hockey,Sporting Goods Shop,43.64704692224217,-79.37753727586353
58,M5E,Rexall,Pharmacy,43.648182,-79.37387
59,M5E,Starbucks,Coffee Shop,43.648738309887705,-79.37251925468443
60,M5E,The Market Club,Gym,43.646774101671554,-79.37063258914719
61,M5E,Carnicero's,Butcher,43.64881585146593,-79.37163857542666
62,M5E,The Old Spaghetti Factory,Italian Restaurant,43.64696445846655,-79.37440258334287
63,M5E,Starbucks,Coffee Shop,43.642743,-79.374104
64,M5E,Power Up Game Bar,Cocktail Bar,43.64827231186451,-79.37506275669105
65,M5E,Flatiron & Firkin,Pub,43.64847973229253,-79.37410856644016
66,M5E,Brookfield Place,Shopping Mall,43.646790641203026,-79.37876938530562
67,M5E,Starbucks,Coffee Shop,43.64621307149554,-79.37908847368506
68,M5E,Eve's Temptations,Bakery,43.648649,-79.371617
69,M5E,Berber SOCIAL,Moroccan Restaurant,43.648113752405834,-79.37404622657372
